Benchmark,Benchmark Version,Hardware Vendor,System,Nodes,Form Factor,Test Method,Result,ssj_ops @ 100% of target load,ssj_ops @ 90% of target load,ssj_ops @ 80% of target load,ssj_ops @ 70% of target load,ssj_ops @ 60% of target load,ssj_ops @ 50% of target load,ssj_ops @ 40% of target load,ssj_ops @ 30% of target load,ssj_ops @ 20% of target load,ssj_ops @ 10% of target load,Average watts @ 100% of target load,Average watts @ 90% of target load,Average watts @ 80% of target load,Average watts @ 70% of target load,Average watts @ 60% of target load,Average watts @ 50% of target load,Average watts @ 40% of target load,Average watts @ 30% of target load,Average watts @ 20% of target load,Average watts@10% of target load,Average watts @ active idle,Performance/power @ 100% of target load,Performance/power @ 90% of target load,Performance/power @ 80% of target load,Performance/power @ 70% of target load,Performance/power @ 60% of target load,Performance/power @ 50% of target load,Performance/power @ 40% of target load,Performance/power @ 30% of target load,Performance/power @ 20% of target load,Performance/power @ 10% of target load,# Cores,# Chips,# Cores Per Chip,# Threads Per Core,Processor,Processor MHz,Processor Characteristics,CPU(s) Orderable,1st Level Cache,2nd Level Cache,3rd Level Cache,Other Cache,Memory (GB),Operating System,Operating System Version,File System,DIMMS,Memory Description,Network Controller,NICs Connected,NICs enabled (firmware),NICs enabled (OS),Network speed,JVM Vendor,JVM Version,JVM Instances,JVM Affinity,JVM Bitness,JVM Options,Initial Heap,Max Heap,System Source,System Designation,Power Provisioning,Disk Drive,Disk Controller,Power Management,Power Supply Details,Power Supplies Installed,Power Supply Rating (watts),HW Avail,SW Avail,License,Tested By,Test Sponsor,Test Date,Published,Updated,Disclosure URL,,
power_ssj2008,1.1,ASUSTeK Computer Inc.,ASUS RS100-E5 (Intel Xeon X3360 Processor 2.83 Ghz),1,--,Single Node,905,165064,149393,133797,115123,99215,82814,67254,50013,33046,16358,118,115,111,106,101,95.3,88.6,79.1,72.2,64,56.7,1398,1299,1202,1084,982,869,759,632,458,256,4,1,4,1,Intel Xeon X3360 Processor,2833,2.83 Ghz 2 x 6 MB L2 Cache 1333 Mhz System Bus,1 chip,32 KB I + 32 KB D on chip per core,12 MB I+D on chip per chip 6 MB shared / 2 cores,None,None,4.00,Windows Server 2003 R2 Enterprise x64 Edition,Service Pack 2 Build 3790,NTFS,2 x 2048 MB,DDR2-667 CL5 DIMM, Slots A2 and B2 are populated,2,1,2,2,1000,Oracle Corporation,BEA JRockit(R),2,"start /affinity [0x3,0xc]",64,"-Xms1650m -Xmx1650m -Xns1500m -XXaggressive -XXlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:2 -XXtlasize:min=4k,preferred=512k -XXthroughputcompaction",1650,1650,Single Supplier,Server,Line-powered,"1 x Seagate (3.5"" SATA 160 GB 7.2K RPM)",Integrated ICH-7R SATA controller,Enabled (Server Balanced Power and Performance),FSP FSP220-60LE,1,220,Apr-2008,2008/03/01,9016,ASUSTeK Company Inc.,ASUSTeK Company Inc.,Dec-2008,Jan-2009,2010/07/01,http://www.spec.org/power_ssj2008/results/res2009q1/power_ssj2008-20081215-00106.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
power_ssj2008,1.2,Acer Incorporated,Acer AC100,1,Tower,Single Node,3741,295443,267911,237256,209632,178284,150187,119937,89571,60394,30172,58,54.6,53,47.5,44.6,38.9,34.9,31.9,28.9,24.3,21.5,5093,4903,4473,4414,3999,3859,3441,2806,2093,1244,4,1,4,2,Intel Xeon E3-1260L,2400,Quad-Core 2.40 Ghz 8 MB L3 cache,1 chips,32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,8 MB I+D on chip per chip,None,8.0,Windows Server 2008 Enterprise Edition,R2,NTFS,2 x 4096 MB,4GB 2Rx8 PC3-10600E, slots 1A 2A populated,1,1,1,1,1000,IBM Corporation,IBM J9 VM,2,start /affinity,64,-Xms1400m -Xmn1950 -Xmx1950m -Xcompressedrefs -Xaggressive -Xgcpolicy:gencon -Xlp -XlockReservation -Xnoloa -XtlhPrefetch,1950,1950,Single Supplier,Server,Line-powered,"1 x 500GB 3.5"" SATA Acer Part#KH.50008.014",onboard SATA controller,Power save enabled in OS,DPS-200PB-177,1,200,2011/09/01,2009/09/01,97,Acer Incorporated,Acer Incorporated,Aug-2011,2011/09/01,Dec-2011,http://www.spec.org/power_ssj2008/results/res2011q3/power_ssj2008-20110822-00395.html,<A HREF=
